ID,CLASSIFIED,TYPE,SUMMARY,,,,,,,,,,,,
JCR-2085,NUG,,test case TCK maintenance for JCR 2.0,,,,,,,,,,,,
JCR-3077,BUG,BUG,WeightedHighlighter does not encode XML markup characters,,,,,,,,,,,,
JCR-1117,BUG,BUG,Bundle cache is not rolled back when the storage of a ChangeLog fails,,,,,,,,,,,,
JCR-969,NUG,NUG,better error for unknown date formats,,,,,,,,,,,,
JCR-756,BUG,BUG,Concurrent add remove child node operations in a cluster may corrupt repository.,,,,,,,,,,,,
JCR-314,NUG,NUG,Fine grained locking in SharedItemStateManager,,,,,,,,,,,,
JCR-48,BUG,BUG,XMLPersistenceManager trims string property values,,,,,,,,,,,,
JCR-3006,BUG,BUG,UserManager concurrent user creation using same intermediate path fails,,,,,,,,,,,,
JCR-1528,BUG,BUG,CLONE -ManageableCollectionUtil doesn t support Maps,,,,,,,,,,,,
JCR-2196,NUG,NUG,Add cause to ItemStateException in BundleDbPersistenceManager.store,,,,,,,,,,,,
JCR-2807,BUG,BUG,ConcurrentModificationException in SessionItemStateManager.getIdOfRootTransientNodeState,,,,,,,,,,,,
JCR-1958,NUG,NUG,Enhanced JCR remoting extending webdav SPI impl basic remoting servlet,,,,,,,,,,,,
JCR-1989,NUG,NUG,AppendRecord writes single bytes to disk,,,,,,,,,,,,
JCR-660,BUG,NUG,SQL Parser fails with SQL 92 timestamp format,,,,,,,,,,,,
JCR-2307,BUG,BUG,BLOBFileValue.read byte b long pos ignores return value of InputStream.skip,,,,,,,,,,,,
JCR-2318,NUG,NUG,Keep WebDAV exception causes,,,,,,,,,,,,
JCR-1319,BUG,BUG,NullPointerException when accessing the SimpleWebdavServlet at the prefix path,,,,,,,,,,,,
JCR-2213,BUG,BUG,ChangeLogRecord throws NullPointerException,,,,,,,,,,,,
JCR-317,NUG,NUG,replace UUID strings by UUID classes in NodeId etc..,,,,,,,,,,,,
JCR-2443,BUG,BUG,AbstractSession should not synchronize on the session instance,,,,,,,,,,,,
JCR-812,NUG,BUG,TCK RestoreTest.testRestoreLabel,,,,,,,,,,,,
JCR-685,NUG,NUG,Remove some synchronization on CachingNamespaceResolver,,,,,,,,,,,,
JCR-2052,BUG,BUG,XPath QueryFormat may produce malformed XPath statement,,,,,,,,,,,,
JCR-2629,NUG,NUG,LoginModuleConfig should allow to specify principalProvider-name in addition to the class,,,,,,,,,,,,
JCR-2129,BUG,BUG,Prevent data inconsistencies due to incorrect or missed merges in the ItemStateManagers,,,,,,,,,,,,
JCR-1099,BUG,BUG,jcr2spi NodeEntryImpl.getPath blows stack due to getIndex calling itself,,,,,,,,,,,,
JCR-995,NUG,NUG,Release the OCM component,,,,,,,,,,,,
JCR-640,NUG,NUG,rename jcr-browser contrib project,,,,,,,,,,,,
JCR-1599,BUG,BUG,LuceneQueryBuilder assumes readability of root-Node to be granted in any case.,,,,,,,,,,,,
JCR-2434,NUG,NUG,Occasional IndexingQueueTest failure,,,,,,,,,,,,
JCR-1268,NUG,NUG,Move JCRWebdavServerServlet to jcr-server and make it abstract,,,,,,,,,,,,
JCR-2647,NUG,NUG,Reduce temporary memory usage of hierarchy cache initialization,,,,,,,,,,,,
JCR-1654,NUG,NUG,Incorrect slf4j-log4j12 dependency scope in spi-commons,,,,,,,,,,,,
JCR-3159,BUG,BUG,LOWER operand with nested LOCALNAME operand not work with SQL2,,,,,,,,,,,,
JCR-2389,NUG,NUG,Update dependency versions for commons-collections slf4j and derby,,,,,,,,,,,,
JCR-575,NUG,BUG,unicode escapes in files generated by JJTree,,,,,,,,,,,,
JCR-495,NUG,BUG,TCK SessionReadMethodsTest testIsLive calls logout more than once,,,,,,,,,,,,
JCR-2820,BUG,BUG,FineGrainedISMLocking problems,,,,,,,,,,,,
JCR-2260,BUG,BUG,MemoryFileSystem.deleteFolder deletes all folders starting with this name,,,,,,,,,,,,
JCR-494,NUG,BUG,Typo in message logged upon startup when repository is already in use,,,,,,,,,,,,
JCR-2744,NUG,NUG,Avoid element arrays in PathImpl,,,,,,,,,,,,
JCR-3089,BUG,BUG,javax.jcr.RepositoryException when a JOIN SQL2 query is send via Davex and has results,,,,,,,,,,,,
JCR-2881,BUG,BUG,Deadlock on version operations in a clustered environment,,,,,,,,,,,,
JCR-1293,NUG,BUG,ReorderReferenceableSNSTest failure,,,,,,,,,,,,
JCR-1755,BUG,BUG,ClassCastException when registering custom node by XML file,,,,,,,,,,,,
JCR-2464,NUG,NUG,Reduce usage of String.intern,,,,,,,,,,,,
JCR-997,NUG,NUG,ValueFactory is not extensible,,,,,,,,,,,,
JCR-3014,BUG,BUG,Identifier paths for inexistent items throw exception,,,,,,,,,,,,
JCR-2110,BUG,BUG,o.a.j.spi.commons.query.sql2.ParserTest uses platform encoding with non-ASCII characters,,,,,,,,,,,,
JCR-482,BUG,BUG,DocViewSaxEventGenerator may generate non-NS-wellformed XML,,,,,,,,,,,,
JCR-1270,BUG,BUG,CompactNodeTypeDefReader does not recognise MIXIN ORDERABLE sequence,,,,,,,,,,,,
JCR-1697,NUG,NUG,Simple Google style query,,,,,,,,,,,,
JCR-993,BUG,BUG,corrupted paths after moving nodes,,,,,,,,,,,,
JCR-235,NUG,NUG,Cache jcr name to QName mappings,,,,,,,,,,,,
JCR-2166,NUG,NUG,Provide query support for WEAKREFERENCE reverse lookup,,,,,,,,,,,,
JCR-1491,BUG,BUG,UUID check in BundleFsPersistenceManager.getListRecursive leads to endless loop,,,,,,,,,,,,
JCR-2229,NUG,NUG,Improve behaviour when too many open files occurs,,,,,,,,,,,,
JCR-1557,BUG,BUG,Avoid exceptions during shutting repository down if several PMs FSs use same DB,,,,,,,,,,,,
JCR-266,BUG,BUG,Denying a primaryType does not work in XPath,,,,,,,,,,,,
JCR-3122,NUG,NUG,QueryObjectModelImpl should execute queries as SessionOperation s,,,,,,,,,,,,
JCR-1619,NUG,NUG,Update copyright years in READMEs and NOTICEs,,,,,,,,,,,,
JCR-1029,NUG,BUG,CLONE -Handling of multiple residual prop defs in EffectiveNodeTypeImpl,,,,,,,,,,,,
JCR-1728,NUG,BUG,Observation logs error when a node is moved in place,,,,,,,,,,,,
JCR-910,NUG,BUG,jcr mapping layer does not expose node move and node copy via PersistenceManager.java,,,,,,,,,,,,
JCR-1053,BUG,BUG,Calling size method of a ManageableArrayList causes NullPointerException,,,,,,,,,,,,
JCR-1477,NUG,BUG,Incorrect link on Apache Jackrabbit Welcome homepage,,,,,,,,,,,,
JCR-3017,BUG,BUG,Version history recovery fails in case a version does not have a jcr frozenNode,,,,,,,,,,,,
JCR-1376,BUG,BUG,SearchIndex parameter cacheSize is ignored,,,,,,,,,,,,
JCR-2157,NUG,BUG,SQL2 parser Support CAST,,,,,,,,,,,,
JCR-391,BUG,BUG,WebDAV method invocation trying to create a new resource should fail with 409 Conflict if parent resource does not exist,,,,,,,,,,,,
JCR-3202,NUG,NUG,AuthorizableImpl memberOf and declaredMemberOf should return RangeIterator,,,,,,,,,,,,
JCR-2885,NUG,NUG,Move tika-parsers dependency to deployment packages,,,,,,,,,,,,
JCR-1839,NUG,,JSR 283 Introduce Event.getDate,,,,,,,,,,,,
JCR-1578,NUG,BUG,Jcr2Spi UpdateTest testUpdateRemovesExtraProperty and testUpdateAddsMissingSubtree fail occasionally,,,,,,,,,,,,
JCR-1474,BUG,BUG,consistency check fails with derbypm if bundle size exceeds 32k,,,,,,,,,,,,
JCR-2825,BUG,BUG,FALSE predicate always returns true,,,,,,,,,,,,
JCR-1612,NUG,BUG,Reintroduce NamespaceStorage,,,,,,,,,,,,
JCR-1662,NUG,NUG,Add pattern matching for paths,,,,,,,,,,,,
JCR-1055,BUG,BUG,Incorrect node position after import,,,,,,,,,,,,
JCR-2934,NUG,NUG,SQL2 queries are not logged,,,,,,,,,,,,
JCR-135,NUG,NUG,extensibility patch for DavResourceImpl,,,,,,,,,,,,
JCR-1216,BUG,BUG,Unreferenced sessions should get garbage collected,,,,,,,,,,,,
JCR-2105,NUG,,JSR 283 NodeType Management,,,,,,,,,,,,
JCR-1266,NUG,NUG,Use creation tick instead of weak references in DocNumberCache,,,,,,,,,,,,
JCR-2451,NUG,NUG,Implement RepositoryFactory in jcr2dav,,,,,,,,,,,,
JCR-3002,NUG,NUG,Add read acessor for user data to SessionInfoImpl,,,,,,,,,,,,
JCR-1602,BUG,BUG,DbDatastore Problems indexing pdf file,,,,,,,,,,,,
JCR-2128,NUG,NUG,Adding DerbyDataStore to handle proper close of the embedded database,,,,,,,,,,,,
JCR-2461,NUG,NUG,Item retrieval inefficient after refresh,,,,,,,,,,,,
JCR-2081,BUG,BUG,NameSet does not implement equals Object and hashCode methods,,,,,,,,,,,,
JCR-649,BUG,BUG,Like expression does not match line terminator in String,,,,,,,,,,,,
JCR-2665,NUG,BUG,JCR Test for Adding Node Type Tests That Abstract Nodes Can Be Added as Children contrary to JCR 2.0 specification,,,,,,,,,,,,
JCR-720,NUG,BUG,TCK NodeReadMethodsTest testGetPrimaryItemItemNotFoundException selects wrong test data,,,,,,,,,,,,
JCR-2532,BUG,BUG,spi2davex session-scoped lock tokens not included in if-header,,,,,,,,,,,,
JCR-1830,BUG,BUG,XMLTextExtractor returns an empty reader when encoding is unsupported,,,,,,,,,,,,
JCR-192,BUG,BUG,Update monitor is not released,,,,,,,,,,,,
JCR-2707,NUG,NUG,improve performance when saving a node with a large number of child nodes e.g. 10k child node entries,,,,,,,,,,,,
JCR-2466,BUG,BUG,jcr2spi versionmanager checkout NodeState should not forward to checkout NodeState NodeId,,,,,,,,,,,,
JCR-1721,NUG,NUG,make collection element names configurable,,,,,,,,,,,,
JCR-222,NUG,NUG,incompatible with newers versions of xml-apis,,,,,,,,,,,,
JCR-2373,NUG,NUG,Buffered I O in IndexInfos,,,,,,,,,,,,
JCR-1715,NUG,NUG,Prevent excessive Path.Element instances,,,,,,,,,,,,
JCR-2764,BUG,BUG,JackrabbitIndexReader prevents use of DocNumberCache,,,,,,,,,,,,
JCR-1302,BUG,BUG,ArrayHits does not end properly when skipTo doesn t find document,,,,,,,,,,,,
JCR-445,NUG,BUG,repository is locked by WorkspaceJanitor when another workspace is reindexing,,,,,,,,,,,,
JCR-2888,BUG,BUG,Namespace comparison in Namespace.java doesn t work if a node return null but it expects an empty string,,,,,,,,,,,,
JCR-3224,NUG,BUG,SystemSession createSession should return SessionImpl again,,,,,,,,,,,,
JCR-138,NUG,BUG,Typo in log output,,,,,,,,,,,,
JCR-539,BUG,BUG,Concurrent Repository.login throws IllegalStateException,,,,,,,,,,,,
JCR-2039,NUG,NUG,Add log information when node property type determination fails,,,,,,,,,,,,
JCR-592,NUG,NUG,Use only the standard Maven repository for dependencies,,,,,,,,,,,,
JCR-345,NUG,NUG,Jcr-Server DavException doesn t allow to specify an exception cause,,,,,,,,,,,,
JCR-1461,BUG,BUG,Deadlock on concurrent commit checkin operations,,,,,,,,,,,,
JCR-2436,BUG,BUG,webdav s PropertyDefinitionImpl s toXML doesn t seem to attach query operators element to the returned dom,,,,,,,,,,,,
JCR-16,BUG,BUG,Observation tests fail,,,,,,,,,,,,
JCR-311,NUG,NUG,Unnecessary parameter in NodeTypeRegistry.persistCustomNodeTypeDefs NodeTypeDefStore store,,,,,,,,,,,,
JCR-1885,NUG,NUG,Make termInfosIndexDivisor configurable,,,,,,,,,,,,
JCR-99,NUG,NUG,Introduce cache for frequently used index lookups,,,,,,,,,,,,
JCR-2870,BUG,BUG,Transient Repository cannot be used more than once when configured with DataSources,,,,,,,,,,,,
JCR-511,NUG,BUG,TCK Node types selected by SetValueValueFormatExceptionTest may lead to incorrect test failure,,,,,,,,,,,,
JCR-1306,NUG,NUG,Reduce number of different repository.xml present with jackrabbit-core,,,,,,,,,,,,
JCR-35,BUG,BUG,NodeTypeDefDiff compares to restrictive,,,,,,,,,,,,
JCR-950,BUG,BUG,The move method doesn t remove the source node,,,,,,,,,,,,
JCR-1457,BUG,BUG,Restart of RMI-component fails because it s not released while shutdown,,,,,,,,,,,,
JCR-2071,BUG,BUG,IndexMerger throws null pointer exception without stacktrace,,,,,,,,,,,,
JCR-1516,NUG,NUG,Add Compact Namespace and Node Type Definition support to spi-commons,,,,,,,,,,,,
JCR-2856,NUG,NUG,Upgrade to latest SLF4J and Logback,,,,,,,,,,,,
JCR-1350,NUG,NUG,Add a serializing content handler,,,,,,,,,,,,
JCR-859,BUG,BUG,rep excerpt may return malformed XML,,,,,,,,,,,,
JCR-2193,BUG,BUG,builtin nodetypes.cnd contains non-ascii chars and is not correctly decoded using websphere,,,,,,,,,,,,
JCR-365,BUG,BUG,Web client WebDAV fails to unescape workspace names,,,,,,,,,,,,
JCR-337,NUG,NUG,Jcr-Server remove jcr depedency from dav-library,,,,,,,,,,,,
JCR-3237,NUG,NUG,add missing name constants for mix title,,,,,,,,,,,,
JCR-2195,NUG,NUG,Provide possibility to import protected items using Session import functionality,,,,,,,,,,,,
JCR-2554,BUG,BUG,Deadlock inside XASession on Weblogic,,,,,,,,,,,,
JCR-2891,BUG,BUG,VersionManagerImplRestore internalRestoreFrozen method has identity versus equals bug,,,,,,,,,,,,
JCR-746,BUG,BUG,TCK check for wrong repository descriptor. should be versioning instead of locking,,,,,,,,,,,,
JCR-893,BUG,BUG,More query classes with missing extractTerms,,,,,,,,,,,,
JCR-778,BUG,BUG,Error on query initialization - intermittent,,,,,,,,,,,,
JCR-741,BUG,BUG,Handling of multiple residual prop defs in EffectiveNodeTypeImpl,,,,,,,,,,,,
JCR-2524,NUG,NUG,Reduce memory usage of DocIds,,,,,,,,,,,,
JCR-1826,NUG,NUG,Change default value of SearchIndex extractorPoolSize,,,,,,,,,,,,
JCR-3040,NUG,,JMX Stats for the Session,,,,,,,,,,,,
JCR-1856,NUG,NUG,Change value for SearchIndex DEFAULT EXTRACTOR BACK LOG,,,,,,,,,,,,
JCR-1729,BUG,BUG,Node addNode fails with AccessDeniedException if session lacks read-permission to an ancestor,,,,,,,,,,,,
JCR-2013,BUG,BUG,IOUtils - getCreated ... - SimpleDateFormat is not threadsafe,,,,,,,,,,,,
JCR-3200,NUG,NUG,consistency check should get node ids in chunks not rely on total count,,,,,,,,,,,,
JCR-600,BUG,BUG,Repository does not release all resources on shutdown,,,,,,,,,,,,
JCR-2471,NUG,NUG,Update LICENSE and NOTICE files to match the updated dependencies,,,,,,,,,,,,
JCR-714,BUG,BUG,TCK Test root path not escaped when used in XPath queries,,,,,,,,,,,,
JCR-1043,NUG,BUG,Package names for spring project do not match update ocm packages,,,,,,,,,,,,
JCR-110,NUG,NUG,Rename package core.search to core.query,,,,,,,,,,,,
JCR-3056,NUG,NUG,jcr-commons Add utility to translate a string to a AuthorizableQuery and execute it on the user manager,,,,,,,,,,,,
JCR-1087,NUG,NUG,Maintain the cluster revision table,,,,,,,,,,,,
JCR-2094,NUG,NUG,Use an enumeration for QOM operators,,,,,,,,,,,,
JCR-900,BUG,BUG,Lucene queries are not properly rewritten,,,,,,,,,,,,
JCR-2973,NUG,BUG,ItemInfoBuilder should not include PropertyInfos in ChildInfos,,,,,,,,,,,,
JCR-783,NUG,BUG,TCK SerializationTest.helpTestSaxException casts ContentHandler to DefaultHandler,,,,,,,,,,,,
JCR-3272,BUG,BUG,EventConsumer.canRead should rely on AccessManager.isGranted,,,,,,,,,,,,
JCR-3225,BUG,BUG,ConcurrentModificationException in QueryStatImpl,,,,,,,,,,,,
JCR-2143,BUG,BUG,Registering a Nodetype based on an existing NodeType fail,,,,,,,,,,,,
JCR-87,NUG,,Move to a newer vesion of Commons Collections,,,,,,,,,,,,
JCR-2184,NUG,NUG,Allow parsing custom elements in workspace config,,,,,,,,,,,,
JCR-2542,BUG,BUG,spi2dav EventFilters not respected,,,,,,,,,,,,
JCR-136,BUG,BUG,Cached Item could be lost in cache,,,,,,,,,,,,
JCR-2328,BUG,BUG,PropertyValue constraint fails with implicit selectorName using JCR-SQL2,,,,,,,,,,,,
JCR-1872,NUG,NUG,Improve performance of simple path queries,,,,,,,,,,,,
JCR-1078,BUG,BUG,ChangeLog serialization causes cache inconsistencies,,,,,,,,,,,,
JCR-2725,BUG,BUG,PostgreSQL Failed to guess validation query,,,,,,,,,,,,
JCR-1981,NUG,NUG,Test class in the main source tree,,,,,,,,,,,,
JCR-3029,NUG,NUG,JcrRemotingServlet should interpolate system properties in the home init-param,,,,,,,,,,,,
JCR-911,NUG,BUG,Remove sanityCheck from ItemImpl.getSession,,,,,,,,,,,,
JCR-470,NUG,NUG,XMLIndexFilter should index the attributes,,,,,,,,,,,,
JCR-2866,BUG,BUG,Cluster Node type register unregister deadlock,,,,,,,,,,,,
JCR-1128,BUG,BUG,XML import always throws ItemExistsException when trying to overwrite existing nodes,,,,,,,,,,,,
JCR-1343,NUG,NUG,Replace xerces for serialization by JAXP,,,,,,,,,,,,
JCR-1554,BUG,BUG,StaleItemStateException with distributed transactions,,,,,,,,,,,,
JCR-828,NUG,BUG,CheckPermissionTest-testCheckPermission doesn t allow config of node type to be created,,,,,,,,,,,,
JCR-2843,BUG,BUG,ConstraintSplitter.getSelectorNames doesn t support FullTextSearch constraints,,,,,,,,,,,,
JCR-3102,NUG,NUG,InternalVersion.getFrozenNode confused about root version,,,,,,,,,,,,
JCR-813,NUG,BUG,TCK testSaveMovedRefNode,,,,,,,,,,,,
JCR-381,NUG,NUG,Repository does not start if text filter dependencies are missing,,,,,,,,,,,,
JCR-842,BUG,BUG,support stores where binary properties are mandatory such as in nt resource,,,,,,,,,,,,
JCR-2583,NUG,BUG,Occasional testDataStoreGarbageCollection test failures,,,,,,,,,,,,
JCR-2403,BUG,BUG,insufficient privileges,,,,,,,,,,,,
JCR-2541,NUG,BUG,spi2dav EventJournal not implemented,,,,,,,,,,,,
JCR-982,NUG,NUG,Each TransactionContext creates new thread,,,,,,,,,,,,
JCR-332,NUG,NUG,Upgrade to Maven 2,,,,,,,,,,,,
JCR-2064,NUG,BUG,Add new JSR283 features to CND reader writer,,,,,,,,,,,,
JCR-2369,BUG,BUG,Problem importing node with binary property in a repository configured with datastore,,,,,,,,,,,,
JCR-789,BUG,BUG,PathElement.equals doesn t handle INDEX UNDEFINED,,,,,,,,,,,,
JCR-458,BUG,BUG,session.move throws ItemExistsException despite same name siblings,,,,,,,,,,,,
JCR-2054,NUG,NUG,Provide base classes to simplify read only RepositoryService implementations,,,,,,,,,,,,
JCR-1131,BUG,BUG,JCR2SPI NodeEntryImpl throws NPE during reorderNodes,,,,,,,,,,,,
JCR-1443,NUG,NUG,Make JCAManagedConnectionFactory non final so it can be extended,,,,,,,,,,,,
JCR-1889,NUG,BUG,Incorrect support for java interfaces in typed collection fields,,,,,,,,,,,,
JCR-2961,NUG,NUG,Improve logging of Session.save to trace back root cause of externally modified nodes,,,,,,,,,,,,
JCR-1868,BUG,BUG,Inconsistent state when removing mix lockable from a locked Node,,,,,,,,,,,,
JCR-20,NUG,BUG,Logging into a repository with a big version history takes a long time,,,,,,,,,,,,
JCR-1267,NUG,NUG,Unreachable catch block for NameException in ValueConstraint.java,,,,,,,,,,,,
JCR-100,NUG,BUG,contrib orm-persistence Node ordering not supported,,,,,,,,,,,,
JCR-1271,BUG,BUG,NullPointerException when iterating over properties,,,,,,,,,,,,
JCR-2488,NUG,NUG,Add the ability to disable inheriting ancestor ACLs,,,,,,,,,,,,
JCR-293,BUG,BUG,Property.setValue InputStream closes stream,,,,,,,,,,,,
JCR-949,NUG,NUG,PostgreSQL support in clustering module,,,,,,,,,,,,
JCR-2065,NUG,NUG,use the internal CND file for builtin nodetypes,,,,,,,,,,,,
JCR-1238,NUG,NUG,Change default value for maxMergeDocs,,,,,,,,,,,,
JCR-371,BUG,BUG,ItemStateException on concurrently committing transactions of versioning operations,,,,,,,,,,,,
JCR-140,BUG,BUG,Versioning might no be thread safe,,,,,,,,,,,,
JCR-2456,BUG,BUG,Repository is corrupt after concurrent changes with the same session,,,,,,,,,,,,
JCR-1944,NUG,NUG,Privilege content representation should be of property type NAME,,,,,,,,,,,,
JCR-2648,NUG,BUG,PropertyImpl.getNode and NamePropertyTest use different exception than documented in the JCR API JavaDoc,,,,,,,,,,,,
JCR-2838,BUG,BUG,Tika regressions in 0.8,,,,,,,,,,,,
JCR-416,NUG,NUG,Webdav Simple Delegate PROPPATCH to extended IOHandlers,,,,,,,,,,,,
JCR-213,NUG,NUG,Avoid creation of more than one jackrabbit instance with the same configuration,,,,,,,,,,,,
JCR-171,BUG,BUG,QueryManager.createQuery exception handling,,,,,,,,,,,,
JCR-442,NUG,NUG,Implement a backup tool,,,,,,,,,,,,
JCR-787,BUG,BUG,Missing equals and hashcode preventing the re-use of SharedFieldSortComparator,,,,,,,,,,,,
JCR-2353,NUG,NUG,Poor performance in range queries using dates,,,,,,,,,,,,
JCR-118,NUG,BUG,Session.importXML and Workspace.importXML throw wrong exception,,,,,,,,,,,,
JCR-561,NUG,NUG,Add support to provide custom classloader for class instantiation from configuration,,,,,,,,,,,,
JCR-953,NUG,NUG,Support for transactions when using JCR over RMI.,,,,,,,,,,,,
JCR-2433,BUG,BUG,NPE when copying nodes with Workspace.copy,,,,,,,,,,,,
JCR-1875,BUG,BUG,Failing Node.unlock might leave inconsistent transient state,,,,,,,,,,,,
JCR-1518,BUG,BUG,BundleFsPersistenceManager has no property called minBlobSize,,,,,,,,,,,,
JCR-2676,NUG,NUG,FileDataStore should check for lastModified error result,,,,,,,,,,,,
JCR-2294,NUG,BUG,Group.addMemeber might add a REFERENCE instead of a WEAKREFERENCE,,,,,,,,,,,,
JCR-2161,NUG,,Deprecate org.apache.jackrabbit.api.JackrabbitNodeTypeManager in 2.0 and 1.6,,,,,,,,,,,,
JCR-483,BUG,NUG,Lock tokens reains in session after unlock,,,,,,,,,,,,
JCR-3167,NUG,NUG,Make Jackrabbit compile on Java 7,,,,,,,,,,,,
JCR-570,NUG,NUG,Fix pom.xml in jackrabbit core small fix big return,,,,,,,,,,,,
JCR-2279,NUG,NUG,Improve reusability of AbstractRepositoryService and AbstractReadableRepositoryService,,,,,,,,,,,,
JCR-2394,NUG,NUG,Add timing information to event delivery,,,,,,,,,,,,
JCR-519,NUG,BUG,Missing support for some general relations in QueryTreeDump and xpath.QueryFormat,,,,,,,,,,,,
JCR-1993,NUG,BUG,UserManagement Missing assertion that Principal name isn t,,,,,,,,,,,,
JCR-850,NUG,NUG,Promote the classloader component from contrib,,,,,,,,,,,,
JCR-1118,NUG,NUG,Upgrade contrib bdb-persistence to work w Jackrabbit 1.3,,,,,,,,,,,,
JCR-2338,NUG,BUG,Tests not executable for already present mixins,,,,,,,,,,,,
JCR-2731,BUG,BUG,LockMethod.getResponseAsLockDiscovery fails when status 201,,,,,,,,,,,,
JCR-9,BUG,BUG,Version.isSame Object not working,,,,,,,,,,,,
JCR-144,NUG,BUG,Path parser does not allow trailing slashes,,,,,,,,,,,,
JCR-2521,BUG,BUG,WorkspaceImporter throws exception,,,,,,,,,,,,
JCR-1162,NUG,NUG,Improve logging in NodeTypeRegistry.persistCustomNodeTypeDefs,,,,,,,,,,,,
JCR-441,BUG,BUG,Session logout doesn t release locks acquired using addLockToken,,,,,,,,,,,,
JCR-563,BUG,BUG,encode decode,,,,,,,,,,,,
JCR-156,NUG,NUG,Review test cases and cross check with 1.0 specification,,,,,,,,,,,,
JCR-1116,NUG,NUG,Database persistence managers log database and driver name and version,,,,,,,,,,,,
JCR-1835,NUG,NUG,Database Data Store support database type mssql,,,,,,,,,,,,
JCR-782,NUG,BUG,TCK LockTest.testGetLock compares Nodes with equals,,,,,,,,,,,,
JCR-2952,NUG,NUG,PrivilegeHandlerTest fails on Windows,,,,,,,,,,,,
JCR-760,NUG,NUG,Default blob size for mysql ddl too small,,,,,,,,,,,,
JCR-1379,BUG,BUG,AbstractExcerpt uses wrong logger,,,,,,,,,,,,
JCR-2031,NUG,NUG,Improved log message include path,,,,,,,,,,,,
JCR-2771,NUG,NUG,Simplified Repository URI format for JNDI lookups,,,,,,,,,,,,
JCR-312,BUG,BUG,CompactNodeTypeDefReader adds nt base as declared supertype even if already extending,,,,,,,,,,,,
JCR-3025,BUG,BUG,NPE in ConsolidatingChangeLog,,,,,,,,,,,,
JCR-988,NUG,NUG,Configure the maven build for IDE project generation for IDEA and Eclipse,,,,,,,,,,,,
JCR-2863,NUG,BUG,Session importXML can t handle properly uuid collision if user has insufficient permission,,,,,,,,,,,,
JCR-1453,NUG,BUG,Allow access to journal inside ClusterNode,,,,,,,,,,,,
JCR-2444,BUG,BUG,Exception executing SQL2 JQOM with non-admin session,,,,,,,,,,,,
JCR-2221,NUG,NUG,Rename Version Managers,,,,,,,,,,,,
JCR-2008,BUG,BUG,System search manager uses a SessionItemStateManager,,,,,,,,,,,,
JCR-1070,NUG,NUG,Promotion of SPI from Contrib,,,,,,,,,,,,
JCR-2544,NUG,NUG,spi2dav list of known issues in the pom.xml,,,,,,,,,,,,
JCR-721,BUG,BUG,Duplicate key in DatabasePersistenceManager,,,,,,,,,,,,
JCR-909,BUG,BUG,checkIfNodeLocked in jcr mapping layer does not behave properly when open scoped locks are used,,,,,,,,,,,,
JCR-724,NUG,BUG,PropertyReadMethodsTest.testIsSame leaks session,,,,,,,,,,,,
JCR-659,BUG,BUG,import of multivalue properties with single value results in incorrect property creation,,,,,,,,,,,,
JCR-2955,NUG,NUG,Use GrowingLRUMap in CachingEntryCollector,,,,,,,,,,,,
JCR-1932,BUG,BUG,Session.getAttributes call always returns an empty array,,,,,,,,,,,,
JCR-1317,NUG,NUG,Add a MBean method to programatically create a new Workspace.,,,,,,,,,,,,
JCR-1906,NUG,NUG,Make observation polling time configurable,,,,,,,,,,,,
JCR-2207,BUG,BUG,XATest error commit from different thread but same XID must not block,,,,,,,,,,,,
JCR-490,NUG,BUG,TCK ExportDocViewTest.exportValues fails on empty multivalued property,,,,,,,,,,,,
JCR-2942,NUG,,Move privilege reader writer to spi-commons and use qualified names,,,,,,,,,,,,
JCR-1308,NUG,NUG,Unnecessary null check in EffectiveNodeType.getApplicableChildNodeDef,,,,,,,,,,,,
JCR-805,NUG,NUG,Introduce a temprary cache for intermediate query results,,,,,,,,,,,,
JCR-1183,BUG,BUG,JCR2SPI potential race condition in event listener registration,,,,,,,,,,,,
JCR-2092,NUG,,make spi query code compatible with JCR 2.0,,,,,,,,,,,,
JCR-2999,BUG,BUG,Access control evaluation does not properly cope with XA transactions,,,,,,,,,,,,
JCR-2909,NUG,BUG,EntryCollectorTest failure on certain Java versions,,,,,,,,,,,,
JCR-1547,NUG,NUG,JCR2SPI remove dependency to state-package within nodetype package,,,,,,,,,,,,
JCR-264,NUG,NUG,TextFilters get called three times within checkin method,,,,,,,,,,,,
JCR-2435,NUG,NUG, patch Fix overly specific casting in core,,,,,,,,,,,,
JCR-1148,BUG,BUG,NullPointerException in ItemState,,,,,,,,,,,,
JCR-2441,NUG,NUG,Jcr2spiRepositoryFactory make class loading more robust,,,,,,,,,,,,
JCR-2619,NUG,NUG,improved internal representation of DATE values,,,,,,,,,,,,
JCR-2329,NUG,NUG,Build fails on system without X,,,,,,,,,,,,
JCR-3254,NUG,,make max size of CachingEntryCollector s cache configurable,,,,,,,,,,,,
JCR-2872,BUG,BUG,DataStore changing the modified date fails if the file is open for reading Windows only,,,,,,,,,,,,
JCR-2683,NUG,NUG,Provide rename method for nodes,,,,,,,,,,,,
JCR-2278,NUG,NUG,Move NodeTypeStorage to spi-commons and provide default implementation,,,,,,,,,,,,
JCR-1770,NUG,NUG,RFC4918 feature absolute paths in Destination and If headers,,,,,,,,,,,,
JCR-3,BUG,BUG,jcr mixinTypes property inconsitent if addMixin throws exception,,,,,,,,,,,,
JCR-691,NUG,NUG,Let NameException extend RepositoryException,,,,,,,,,,,,
